Model_Scenario_ID,Model,Model_Group,Scenario,Category,Year,PV_Capacity
497,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1000f_DR3p,C3,2020,605.9776174
498,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1000f_DR2p,C3,2020,605.9776174
499,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1000f_DR1p,C3,2020,606.0104634
500,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1200f,C4,2020,605.9769174
501,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1200f_NDCp,C4,2020,605.9769174
502,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1200_COV,C3,2020,605.9769174
503,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1200_COV_NDCp,C3,2020,605.9769174
504,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1200_COV,C3,2020,605.9769174
505,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1200_NDCp,C4,2020,605.9769174
506,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1200,C4,2020,605.9769174
507,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1200,C3,2020,605.9769174
508,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1200f_COV_NDCp,C4,2020,605.9769174
509,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1200f_COV,C4,2020,605.9769174
510,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1200f_COV,C4,2020,605.9769174
511,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1200f,C4,2020,605.9769174
512,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1400f,C4,2020,605.9769174
513,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1400f_NDCp,C4,2020,605.9769174
514,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1400_COV_NDCp,C4,2020,605.9769174
515,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1400_COV,C4,2020,605.9769174
516,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1400_COV,C4,2020,605.9769174
517,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1400,C4,2020,605.9769174
518,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1400_NDCp,C4,2020,605.9769174
519,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1400f_COV,C4,2020,605.9769174
520,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1400,C4,2020,605.9769174
521,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1400f_COV,C4,2020,605.9769174
522,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1400f_COV_NDCp,C4,2020,605.9769174
523,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1400f,C4,2020,605.9769174
524,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1600_COV,C4,2020,605.9769174
525,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1600_COV_NDCp,C4,2020,605.9769174
526,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1600,C4,2020,605.9769174
527,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1600_COV,C4,2020,605.9769174
528,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1600f_COV_NDCp,C5,2020,605.9769174
529,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1600f,C5,2020,605.9769174
530,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1600f_COV,C4,2020,605.9769174
531,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1600_NDCp,C5,2020,605.9769174
532,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1600,C5,2020,605.9769174
533,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1600f_NDCp,C5,2020,605.9769174
534,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1600f,C5,2020,605.9769174
535,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1600f_COV,C5,2020,605.9769174
536,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1800_COV,C5,2020,605.9769174
537,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1800_COV,C5,2020,605.9769174
538,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1800f_COV,C5,2020,605.9769174
539,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1800_NDCp,C5,2020,605.9769174
540,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1800_COV_NDCp,C5,2020,605.9769174
541,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1800,C5,2020,605.9769174
542,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1800,C5,2020,605.9769174
543,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1800f_COV,C5,2020,605.9769174
544,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1800f_COV_NDCp,C5,2020,605.9769174
545,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1800f,C5,2020,605.9769174
546,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1800f_NDCp,C5,2020,605.9769174
547,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1800f,C5,2020,605.9769174
548,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_2000_COV,C5,2020,605.9769174
549,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_2000,C5,2020,605.9769174
550,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_2000f_COV,C5,2020,605.9769174
551,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_2000_COV,C5,2020,605.9769174
552,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_2000_COV_NDCp,C5,2020,605.9769174
553,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_2000f,C5,2020,605.9769174
554,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_2000f_COV_NDCp,C5,2020,605.9769174
555,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_2000f_COV,C5,2020,605.9769174
556,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_2000_NDCp,C5,2020,605.9769174
557,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_2000,C5,2020,605.9769174
558,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_2000f_NDCp,C5,2020,605.9769174
559,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_2000f,C5,2020,605.9769174
560,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_2500,C5,2020,605.9769174
561,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_2500_COV,C5,2020,605.9769174
562,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_2500f,C5,2020,605.9769174
563,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_2500f_COV,C5,2020,605.9769174
564,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_2500_COV,C5,2020,605.9769174
565,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_2500_COV_NDCp,C5,2020,605.9769174
566,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_2500_NDCp,C5,2020,605.9769174
567,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_2500f_COV,C5,2020,605.9769174
568,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_2500,C5,2020,605.9769174
569,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_2500f_COV_NDCp,C5,2020,605.9769174
570,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_2500f_NDCp,C5,2020,605.9769174
571,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_2500f,C5,2020,605.9769174
572,MESSAGEix-GLOBIOM_1.1,MESSAGE,NGFS2_Nationally Determined Contributions (NDCs),C5,2020,605.9769174
573,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_3000f_COV,C6,2020,605.9769174
574,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_3000_COV,C6,2020,605.9769174
575,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_3000f,C6,2020,605.9769174
576,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_3000,C6,2020,605.9769174
577,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_3000_COV_NDCp,C6,2020,605.9769174
578,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_3000_COV,C6,2020,605.9769174
579,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_3000f_NDCp,C6,2020,605.9769174
580,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_3000_NDCp,C6,2020,605.9769174
581,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_3000f_COV_NDCp,C6,2020,605.9769174
582,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_3000f_COV,C6,2020,605.9769174
583,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_3000f,C6,2020,605.9769174
584,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_3000,C6,2020,605.9769174
585,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2100_COV_NDCp,C6,2020,605.9769174
586,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2100_COV,C6,2020,605.9769174
587,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2100_NDCp,C6,2020,605.9769174
588,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2100,C6,2020,605.9769174
589,MESSAGEix-GLOBIOM_1.1,MESSAGE,NGFS2_Current Policies,C7,2020,605.9769174
590,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2100_COV,C7,2020,605.9769174
591,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2100,C7,2020,605.9769174
592,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NoPolicy,C7,2020,605.9030845
612,MESSAGEix-GLOBIOM_GEI 1.0,MESSAGE,SSP2_int_lc_15,C5,2020,31.42207776
614,MESSAGEix-GLOBIOM_GEI 1.0,MESSAGE,SSP2_int_mc_15,C5,2020,31.42207776
616,MESSAGEix-GLOBIOM_GEI 1.0,MESSAGE,SSP2_noint_lc_15,C5,2020,31.42207776
618,MESSAGEix-GLOBIOM_GEI 1.0,MESSAGE,SSP2_noint_mc_15,C5,2020,31.42207776
622,MESSAGEix-GLOBIOM_GEI 1.0,MESSAGE,SSP2_openres_lc_15,C5,2020,31.42207776
623,MESSAGEix-GLOBIOM_GEI 1.0,MESSAGE,SSP2_openres_lc_50,C3,2020,31.42207776
630,MESSAGEix-GLOBIOM_GEI 1.0,MESSAGE,SSP2_openres_mc_15,C5,2020,31.42207776
640,POLES ADVANCE,POLES,ADVANCE_NoPolicy,C7,2020,281.1570583
641,POLES ADVANCE,POLES,ADVANCE_Reference,C7,2020,282.8963414
642,POLES CD-LINKS,POLES,CD-LINKS_NoPolicy,C7,2020,353.8504639
666,POLES ENGAGE,POLES,EN_INDCi2030_1000,C4,2020,645.4147339
667,POLES ENGAGE,POLES,EN_INDCi2030_1000_COV,C4,2020,628.9265137
668,POLES ENGAGE,POLES,EN_INDCi2030_1000_COV_NDCp,C4,2020,628.927124
669,POLES ENGAGE,POLES,EN_INDCi2030_1000_NDCp,C4,2020,644.2369995
670,POLES ENGAGE,POLES,EN_INDCi2030_1000f,C4,2020,645.4147339
671,POLES ENGAGE,POLES,EN_INDCi2030_1000f_COV,C4,2020,628.9265137
672,POLES ENGAGE,POLES,EN_INDCi2030_1000f_COV_NDCp,C4,2020,628.927124
673,POLES ENGAGE,POLES,EN_INDCi2030_1000f_NDCp,C4,2020,644.2369995
674,POLES ENGAGE,POLES,EN_INDCi2030_1200,C4,2020,645.4147339
675,POLES ENGAGE,POLES,EN_INDCi2030_1200f,C4,2020,645.4147339
676,POLES ENGAGE,POLES,EN_INDCi2030_1400,C5,2020,645.4147339
677,POLES ENGAGE,POLES,EN_INDCi2030_1400f,C5,2020,645.4147339
678,POLES ENGAGE,POLES,EN_INDCi2030_1600,C5,2020,645.4147339
679,POLES ENGAGE,POLES,EN_INDCi2030_1600f,C5,2020,645.4147339
680,POLES ENGAGE,POLES,EN_INDCi2030_1800,C5,2020,645.4147339
681,POLES ENGAGE,POLES,EN_INDCi2030_1800f,C5,2020,645.4147339
682,POLES ENGAGE,POLES,EN_INDCi2030_2000,C5,2020,645.4147339
683,POLES ENGAGE,POLES,EN_INDCi2030_2000f,C5,2020,645.4147339
684,POLES ENGAGE,POLES,EN_INDCi2030_2500,C6,2020,645.4147339
685,POLES ENGAGE,POLES,EN_INDCi2030_2500f,C6,2020,645.4147339
686,POLES ENGAGE,POLES,EN_INDCi2030_3000,C6,2020,645.4147339
687,POLES ENGAGE,POLES,EN_INDCi2030_3000f,C6,2020,645.4147339
688,POLES ENGAGE,POLES,EN_INDCi2030_300f,C2,2020,645.4147339
689,POLES ENGAGE,POLES,EN_INDCi2030_400f,C2,2020,645.4147339
690,POLES ENGAGE,POLES,EN_INDCi2030_500f,C3,2020,645.4147339
691,POLES ENGAGE,POLES,EN_INDCi2030_600f,C3,2020,645.4147339
692,POLES ENGAGE,POLES,EN_INDCi2030_600f_COV,C3,2020,628.9265137
693,POLES ENGAGE,POLES,EN_INDCi2030_600f_COV_NDCp,C3,2020,628.927124
694,POLES ENGAGE,POLES,EN_INDCi2030_600f_NDCp,C3,2020,644.2369995
695,POLES ENGAGE,POLES,EN_INDCi2030_700f,C3,2020,645.4147339
696,POLES ENGAGE,POLES,EN_INDCi2030_800f,C4,2020,645.4147339
697,POLES ENGAGE,POLES,EN_INDCi2030_900,C3,2020,645.4147339
698,POLES ENGAGE,POLES,EN_INDCi2030_900f,C4,2020,645.4147339
699,POLES ENGAGE,POLES,EN_INDCi2100,C7,2020,644.2371826
700,POLES ENGAGE,POLES,EN_INDCi2100_COV,C7,2020,627.9785156
701,POLES ENGAGE,POLES,EN_INDCi2100_COV_NDCp,C6,2020,627.979187
702,POLES ENGAGE,POLES,EN_INDCi2100_NDCp,C6,2020,644.2369995
703,POLES ENGAGE,POLES,EN_NPi2020_1000,C4,2020,656.0444336
704,POLES ENGAGE,POLES,EN_NPi2020_1000_COV,C4,2020,628.7698364
705,POLES ENGAGE,POLES,EN_NPi2020_1000f,C4,2020,656.0444336
706,POLES ENGAGE,POLES,EN_NPi2020_1000f_COV,C4,2020,628.7698364
707,POLES ENGAGE,POLES,EN_NPi2020_1200,C4,2020,656.0444336
708,POLES ENGAGE,POLES,EN_NPi2020_1200f,C4,2020,656.0444336
709,POLES ENGAGE,POLES,EN_NPi2020_1400,C5,2020,656.0444336
710,POLES ENGAGE,POLES,EN_NPi2020_1400f,C5,2020,656.0444336
711,POLES ENGAGE,POLES,EN_NPi2020_1600,C5,2020,656.0444336
712,POLES ENGAGE,POLES,EN_NPi2020_1600f,C5,2020,656.0444336
713,POLES ENGAGE,POLES,EN_NPi2020_1800,C5,2020,656.0444336
714,POLES ENGAGE,POLES,EN_NPi2020_1800f,C5,2020,656.0444336
715,POLES ENGAGE,POLES,EN_NPi2020_2000,C5,2020,656.0444336
716,POLES ENGAGE,POLES,EN_NPi2020_2000f,C5,2020,656.0444336
717,POLES ENGAGE,POLES,EN_NPi2020_2500,C6,2020,656.0444336
718,POLES ENGAGE,POLES,EN_NPi2020_2500f,C6,2020,656.0444336
719,POLES ENGAGE,POLES,EN_NPi2020_3000,C6,2020,656.0444336
720,POLES ENGAGE,POLES,EN_NPi2020_3000f,C6,2020,656.0444336
721,POLES ENGAGE,POLES,EN_NPi2020_300f,C2,2020,656.0444336
722,POLES ENGAGE,POLES,EN_NPi2020_400f,C2,2020,656.0444336
723,POLES ENGAGE,POLES,EN_NPi2020_500,C3,2020,656.0444336
724,POLES ENGAGE,POLES,EN_NPi2020_500f,C3,2020,656.0444336
725,POLES ENGAGE,POLES,EN_NPi2020_600,C3,2020,656.0444336
726,POLES ENGAGE,POLES,EN_NPi2020_600f,C3,2020,656.0444336
727,POLES ENGAGE,POLES,EN_NPi2020_600f_COV,C3,2020,628.7698364
728,POLES ENGAGE,POLES,EN_NPi2020_700,C3,2020,656.0444336
729,POLES ENGAGE,POLES,EN_NPi2020_700f,C3,2020,656.0444336
730,POLES ENGAGE,POLES,EN_NPi2020_800,C3,2020,656.0444336
731,POLES ENGAGE,POLES,EN_NPi2020_800f,C4,2020,656.0444336
732,POLES ENGAGE,POLES,EN_NPi2020_900,C3,2020,656.0444336
733,POLES ENGAGE,POLES,EN_NPi2020_900f,C4,2020,656.0444336
734,POLES ENGAGE,POLES,EN_NPi2100,C7,2020,627.166687
735,POLES ENGAGE,POLES,EN_NPi2100_COV,C7,2020,611.0739136
736,POLES GECO2019,POLES,CO_2Deg2020,C3,2020,640.3601074
737,POLES GECO2019,POLES,CO_2Deg2030,C3,2020,638.618042
738,POLES GECO2019,POLES,CO_BAU,C7,2020,619.5357666
739,POLES GECO2019,POLES,CO_Bridge,C2,2020,649.0361938
740,POLES GECO2019,POLES,CO_Bridge_notax,C4,2020,649.0361938
741,POLES GECO2019,POLES,CO_CurPol,C7,2020,638.5879517
742,POLES GECO2019,POLES,CO_GPP,C5,2020,649.0361938
743,POLES GECO2019,POLES,CO_GPP_notax,C7,2020,649.038147
744,POLES GECO2019,POLES,CO_NDC_2050convergence,C6,2020,638.871582
745,POLES GECO2019,POLES,CO_NDCplus,C7,2020,638.871582
771,REMIND 1.7,REMIND,CEMICS-1.5-CDR12,C1,2020,595.6551
772,REMIND 1.7,REMIND,CEMICS-1.5-CDR20,C1,2020,595.6551
773,REMIND 1.7,REMIND,CEMICS-1.5-CDR8,C1,2020,595.6551
774,REMIND 1.7,REMIND,CEMICS-2.0-CDR12,C2,2020,595.6551
775,REMIND 1.7,REMIND,CEMICS-2.0-CDR20,C2,2020,595.6551
776,REMIND 1.7,REMIND,CEMICS-2.0-CDR8,C1,2020,595.6551
777,REMIND 1.7,REMIND,CEMICS-Ref,C7,2020,486.6495
778,REMIND 2.1,REMIND,CEMICS_GDPgrowth_1p5,C1,2020,496.0741
779,REMIND 2.1,REMIND,CEMICS_GDPgrowth_2C,C3,2020,496.0741
780,REMIND 2.1,REMIND,CEMICS_HotellingConst_1p5,C1,2020,496.0741
781,REMIND 2.1,REMIND,CEMICS_HotellingConst_2C,C3,2020,496.0741
782,REMIND 2.1,REMIND,CEMICS_Linear_1p5,C1,2020,496.0741
783,REMIND 2.1,REMIND,CEMICS_Linear_2C,C3,2020,496.0741
784,REMIND 2.1,REMIND,CEMICS_NPI,C7,2020,496.0741
785,REMIND 2.1,REMIND,CEMICS_opt_1p5,C1,2020,496.0741
786,REMIND 2.1,REMIND,CEMICS_opt_2C,C3,2020,496.0741
787,REMIND 2.1,REMIND,LeastTotalCost_Base_brkLR15_SSP1_P50,C6,2020,599.4049
788,REMIND 2.1,REMIND,LeastTotalCost_Base_brkLR15_SSP2_P50,C7,2020,588.3433
789,REMIND 2.1,REMIND,LeastTotalCost_Base_brkLR15_SSP5_P50,C8,2020,581.5611
790,REMIND 2.1,REMIND,LeastTotalCost_Base_brkSR15_SSP1_P50,C6,2020,595.1874
791,REMIND 2.1,REMIND,LeastTotalCost_Base_brkSR15_SSP2_P50,C7,2020,586.3953
792,REMIND 2.1,REMIND,LeastTotalCost_Base_brkSR15_SSP5_P50,C8,2020,582.2991
793,REMIND 2.1,REMIND,LeastTotalCost_CBA_brkLR15_SSP2_P50,C3,2020,486.2895
794,REMIND 2.1,REMIND,LeastTotalCost_CBA_brkSR15_SSP2_P50,C3,2020,486.2895
795,REMIND 2.1,REMIND,LeastTotalCost_CEA_brkLR15_SSP2_P50,C3,2020,486.2895
796,REMIND 2.1,REMIND,LeastTotalCost_CEA_brkSR15_SSP2_P50,C3,2020,486.2895
797,REMIND 2.1,REMIND,LeastTotalCost_LTC_brkLR15_SSP1_P50,C1,2020,486.2895
798,REMIND 2.1,REMIND,LeastTotalCost_LTC_brkLR15_SSP2_P50,C3,2020,486.2895
799,REMIND 2.1,REMIND,LeastTotalCost_LTC_brkLR15_SSP5_P50,C3,2020,486.2895
800,REMIND 2.1,REMIND,LeastTotalCost_LTC_brkSR15_SSP1_P50,C2,2020,486.2895
801,REMIND 2.1,REMIND,LeastTotalCost_LTC_brkSR15_SSP2_P50,C3,2020,486.2895
802,REMIND 2.1,REMIND,LeastTotalCost_LTC_brkSR15_SSP5_P50,C3,2020,486.2895
803,REMIND 2.1,REMIND,LeastTotalCost_NDC_brkLR15_SSP2_P50,C5,2020,492.7177
804,REMIND 2.1,REMIND,LeastTotalCost_NDC_brkSR15_SSP2_P50,C5,2020,490.8978
805,REMIND 2.1,REMIND,LeastTotalCost_NPi_brkLR15_SSP1_P50,C5,2020,492.7177
806,REMIND 2.1,REMIND,LeastTotalCost_NPi_brkLR15_SSP2_P50,C7,2020,492.7177
807,REMIND 2.1,REMIND,LeastTotalCost_NPi_brkLR15_SSP5_P50,C8,2020,492.7177
808,REMIND 2.1,REMIND,LeastTotalCost_NPi_brkSR15_SSP1_P50,C5,2020,490.8978
809,REMIND 2.1,REMIND,LeastTotalCost_NPi_brkSR15_SSP2_P50,C7,2020,490.8978
810,REMIND 2.1,REMIND,LeastTotalCost_NPi_brkSR15_SSP5_P50,C8,2020,490.8978
811,REMIND 2.1,REMIND,R2p1_SSP1-Base,C6,2020,593.8212
812,REMIND 2.1,REMIND,R2p1_SSP1-NDC,C5,2020,650.3393
813,REMIND 2.1,REMIND,R2p1_SSP1-NPi,C5,2020,650.3393
814,REMIND 2.1,REMIND,R2p1_SSP1-PkBudg1100,C2,2020,650.3393
815,REMIND 2.1,REMIND,R2p1_SSP1-PkBudg1300,C2,2020,650.3393
816,REMIND 2.1,REMIND,R2p1_SSP1-PkBudg900,C1,2020,650.3393
817,REMIND 2.1,REMIND,R2p1_SSP2-Base,C7,2020,585.0255
818,REMIND 2.1,REMIND,R2p1_SSP2-NDC,C5,2020,650.3393
819,REMIND 2.1,REMIND,R2p1_SSP2-NPi,C7,2020,650.3393
820,REMIND 2.1,REMIND,R2p1_SSP2-PkBudg1100,C3,2020,650.3393
821,REMIND 2.1,REMIND,R2p1_SSP2-PkBudg1300,C3,2020,650.3393
822,REMIND 2.1,REMIND,R2p1_SSP2-PkBudg900,C1,2020,650.3393
823,REMIND 2.1,REMIND,R2p1_SSP5-Base,C8,2020,559.6873
824,REMIND 2.1,REMIND,R2p1_SSP5-NDC,C7,2020,650.3393
825,REMIND 2.1,REMIND,R2p1_SSP5-NPi,C8,2020,650.3393
826,REMIND 2.1,REMIND,R2p1_SSP5-PkBudg1100,C2,2020,650.3393
827,REMIND 2.1,REMIND,R2p1_SSP5-PkBudg1300,C3,2020,650.3393
828,REMIND 2.1,REMIND,R2p1_SSP5-PkBudg900,C1,2020,650.3393
829,REMIND 2.1,REMIND,TechCost-SSP2-B1100-bioH,C3,2020,515.2888
830,REMIND 2.1,REMIND,TechCost-SSP2-B1100-ccsH,C3,2020,516.3528
831,REMIND 2.1,REMIND,TechCost-SSP2-B1100-coalH,C3,2020,509.4067
832,REMIND 2.1,REMIND,TechCost-SSP2-B1100-elh2H,C3,2020,512.5112
833,REMIND 2.1,REMIND,TechCost-SSP2-B1100-gasH,C3,2020,520.1769
834,REMIND 2.1,REMIND,TechCost-SSP2-B1100-nucH,C3,2020,515.1936
835,REMIND 2.1,REMIND,TechCost-SSP2-B1100-oilH,C3,2020,515.6663
836,REMIND 2.1,REMIND,TechCost-SSP2-B1100-spvH,C3,2020,591.59
837,REMIND 2.1,REMIND,TechCost-SSP2-B1100-windH,C3,2020,506.7936
838,REMIND-Buildings 2.0,REMIND,BEG-Base,C7,2020,576.9665
839,REMIND-Buildings 2.0,REMIND,BEG-Budg600,C2,2020,576.9665
840,REMIND-Buildings 2.0,REMIND,BEG-Budg600-EG,C2,2020,576.9665
841,REMIND-Buildings 2.0,REMIND,BEG-EG,C7,2020,576.9665
859,REMIND-MAgPIE 1.7-3.0,REMIND,CD-LINKS_INDC2030i_1000,C2,2020,585.0532
860,REMIND-MAgPIE 1.7-3.0,REMIND,CD-LINKS_INDC2030i_1600,C4,2020,585.0532
861,REMIND-MAgPIE 1.7-3.0,REMIND,CD-LINKS_INDC2030i_400,C2,2020,585.0532
862,REMIND-MAgPIE 1.7-3.0,REMIND,CD-LINKS_INDCi,C7,2020,585.0532
863,REMIND-MAgPIE 1.7-3.0,REMIND,CD-LINKS_NDC2030i_1000,C3,2020,585.0532
864,REMIND-MAgPIE 1.7-3.0,REMIND,CD-LINKS_NPi,C7,2020,585.0532
865,REMIND-MAgPIE 1.7-3.0,REMIND,CD-LINKS_NPi2020_1000,C2,2020,585.0532
866,REMIND-MAgPIE 1.7-3.0,REMIND,CD-LINKS_NPi2020_1600,C4,2020,585.0532
867,REMIND-MAgPIE 1.7-3.0,REMIND,CD-LINKS_NPi2020_400,C1,2020,585.0532
868,REMIND-MAgPIE 1.7-3.0,REMIND,CD-LINKS_NoPolicy,C7,2020,494.0798
869,REMIND-MAgPIE 1.7-3.0,REMIND,CO_2Deg2020,C2,2020,635.6418
870,REMIND-MAgPIE 1.7-3.0,REMIND,CO_2Deg2030,C2,2020,575.0712
871,REMIND-MAgPIE 1.7-3.0,REMIND,CO_BAU,C7,2020,493.8875
872,REMIND-MAgPIE 1.7-3.0,REMIND,CO_Bridge,C2,2020,627.9273
873,REMIND-MAgPIE 1.7-3.0,REMIND,CO_CurPol,C7,2020,575.0712
874,REMIND-MAgPIE 1.7-3.0,REMIND,CO_GPP,C5,2020,627.9273
875,REMIND-MAgPIE 1.7-3.0,REMIND,CO_NDCplus,C7,2020,575.0712
896,REMIND-MAgPIE 1.7-3.0,REMIND,PEP_1p5C_full_NDC,C2,2020,575.0712
897,REMIND-MAgPIE 1.7-3.0,REMIND,PEP_1p5C_full_eff,C1,2020,635.6418
898,REMIND-MAgPIE 1.7-3.0,REMIND,PEP_1p5C_full_goodpractice,C2,2020,617.0167
899,REMIND-MAgPIE 1.7-3.0,REMIND,PEP_1p5C_full_netzero,C2,2020,635.6418
900,REMIND-MAgPIE 1.7-3.0,REMIND,PEP_1p5C_red_eff,C1,2020,635.6418
901,REMIND-MAgPIE 1.7-3.0,REMIND,PEP_2C_full_NDC,C2,2020,575.0712
902,REMIND-MAgPIE 1.7-3.0,REMIND,PEP_2C_full_eff,C2,2020,635.6418
903,REMIND-MAgPIE 1.7-3.0,REMIND,PEP_2C_full_goodpractice,C2,2020,617.0167
904,REMIND-MAgPIE 1.7-3.0,REMIND,PEP_2C_full_netzero,C2,2020,635.6418
905,REMIND-MAgPIE 1.7-3.0,REMIND,PEP_2C_red_NDC,C2,2020,575.0712
